time,source,device_name,fragment_series,value,unit,ObjectId
2019-07-13T01:47:49.082Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,1.5,ug/m3,7307
2019-07-08T22:42:55.087Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,21.96,ug/m3,7308
2019-07-31T19:35:09.248Z,1244,MQTT Device 577218FDC337DE64,PM10.v,12.09,ug/m3,7309
2019-07-19T06:15:00.193Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7310
2019-07-18T15:20:08.573Z,896,MQTT Device 132218FDC337DEBC,PM10.v,15.17,ug/m3,7311
2019-08-05T11:48:49.338Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,49.52,ug/m3,7312
2019-07-28T07:23:54.396Z,11479,MQTT Device 502510FDC337DE59,PM10.v,8.36,ug/m3,7313
2019-07-12T19:02:26.365Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,5.5,ug/m3,7314
2019-07-23T09:56:17.356Z,11479,MQTT Device 502510FDC337DE59,PM10.v,5.31,ug/m3,7315
2019-08-05T12:04:18.762Z,11479,MQTT Device 502510FDC337DE59,PM10.v,17.95,ug/m3,7316
2019-07-22T12:05:16.528Z,1244,MQTT Device 577218FDC337DE64,PM10.v,14.17,ug/m3,7317
2019-08-26T06:17:22.964Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7318
2019-08-15T12:48:51.607Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,13.57,ug/m3,7319
2019-07-30T08:23:06.369Z,1244,MQTT Device 577218FDC337DE64,PM10.v,5.96,ug/m3,7320
2019-08-25T16:36:09.493Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,14.63,ug/m3,7321
2019-09-03T18:54:46.431Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,13.07,ug/m3,7322
2019-08-05T12:22:52.893Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,53.61,ug/m3,7323
2019-08-28T23:54:57.724Z,1244,MQTT Device 577218FDC337DE64,PM10.v,6.17,ug/m3,7324
2019-08-25T16:36:11.798Z,1076,MQTT Device 5B3A18FDC337DEC2,PM10.v,18.77,ug/m3,7325
2019-07-18T19:06:58.294Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,34.47,ug/m3,7326
2019-08-18T21:14:22.686Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,19.85,ug/m3,7327
2019-07-08T16:15:20.267Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,5.19,ug/m3,7328
2019-07-11T09:48:51.487Z,1244,MQTT Device 577218FDC337DE64,PM10.v,6.65,ug/m3,7329
2019-08-23T19:17:42.695Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,13.88,ug/m3,7330
2019-08-27T10:12:02.827Z,896,MQTT Device 132218FDC337DEBC,PM10.v,11.38,ug/m3,7331
2019-08-08T09:43:20.680Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,5.98,ug/m3,7332
2019-08-13T11:04:54.766Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7333
2019-08-21T04:59:47.225Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,13.52,ug/m3,7334
2019-09-02T15:05:19.706Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7335
2019-08-15T08:56:19.715Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,26.06,ug/m3,7336
2019-09-02T15:22:05.530Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7337
2019-08-14T18:36:14.424Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,7.05,ug/m3,7338
2019-07-18T21:53:01.475Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,37.27,ug/m3,7339
2019-08-28T04:41:42.475Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,4.17,ug/m3,7340
2019-08-14T13:00:40.730Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,6.96,ug/m3,7341
2019-08-13T07:42:48.375Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,4.51,ug/m3,7342
2019-08-19T10:01:36.241Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7343
2019-07-26T06:37:59.843Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,7.84,ug/m3,7344
2019-07-14T17:37:02.872Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7345
2019-07-29T17:25:06.635Z,1244,MQTT Device 577218FDC337DE64,PM10.v,16.79,ug/m3,7346
2019-08-27T11:47:40.144Z,11479,MQTT Device 502510FDC337DE59,PM10.v,7.31,ug/m3,7347
2019-07-18T07:30:11.238Z,1244,MQTT Device 577218FDC337DE64,PM10.v,13.8,ug/m3,7348
2019-08-23T23:03:05.228Z,1244,MQTT Device 577218FDC337DE64,PM10.v,16.46,ug/m3,7349
2019-07-09T13:30:34.966Z,1244,MQTT Device 577218FDC337DE64,PM10.v,4.36,ug/m3,7350
2019-07-19T09:16:47.377Z,11479,MQTT Device 502510FDC337DE59,PM10.v,6.67,ug/m3,7351
2019-09-04T06:25:01.971Z,1244,MQTT Device 577218FDC337DE64,PM10.v,9.18,ug/m3,7352
2019-07-07T23:24:19.485Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,6.53,ug/m3,7353
2019-08-13T13:08:17.328Z,1244,MQTT Device 577218FDC337DE64,PM10.v,16.79,ug/m3,7354
2019-08-09T14:13:43.766Z,11479,MQTT Device 502510FDC337DE59,PM10.v,3.21,ug/m3,7355
2019-07-09T09:12:33.804Z,11479,MQTT Device 502510FDC337DE59,PM10.v,15.32,ug/m3,7356
2019-08-11T08:30:30.742Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,5.19,ug/m3,7357
2019-07-21T04:34:33.210Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,6.05,ug/m3,7358
2019-07-09T13:09:23.505Z,11479,MQTT Device 502510FDC337DE59,PM10.v,9.64,ug/m3,7359
2019-08-01T21:11:59.572Z,11479,MQTT Device 502510FDC337DE59,PM10.v,1.77,ug/m3,7360
2019-07-29T02:37:01.630Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,13.94,ug/m3,7361
2019-08-09T08:33:50.649Z,1244,MQTT Device 577218FDC337DE64,PM10.v,5.57,ug/m3,7362
2019-07-13T12:56:15.119Z,11479,MQTT Device 502510FDC337DE59,PM10.v,4.5,ug/m3,7363
2019-08-11T19:16:20.424Z,11479,MQTT Device 502510FDC337DE59,PM10.v,3,ug/m3,7364
2019-08-19T01:09:56.435Z,11479,MQTT Device 502510FDC337DE59,PM10.v,4.15,ug/m3,7365
2019-08-31T17:00:23.165Z,1244,MQTT Device 577218FDC337DE64,PM10.v,13.13,ug/m3,7366
2019-07-16T09:16:33.716Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,20.35,ug/m3,7367
2019-08-20T15:50:08.194Z,11479,MQTT Device 502510FDC337DE59,PM10.v,3.35,ug/m3,7368
2019-07-28T10:21:36.894Z,1244,MQTT Device 577218FDC337DE64,PM10.v,26.17,ug/m3,7369
2019-07-24T12:05:49.006Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,10.42,ug/m3,7370
2019-08-26T06:15:49.872Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,6.48,ug/m3,7371
2019-08-30T09:40:49.297Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,3.21,ug/m3,7372
2019-07-31T18:44:30.110Z,1244,MQTT Device 577218FDC337DE64,PM10.v,10.15,ug/m3,7373
2019-08-20T03:25:55.360Z,11479,MQTT Device 502510FDC337DE59,PM10.v,22.62,ug/m3,7374
2019-07-25T08:56:39.694Z,1244,MQTT Device 577218FDC337DE64,PM10.v,10.52,ug/m3,7375
2019-08-24T09:55:57.625Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,21.35,ug/m3,7376
2019-08-25T18:07:41.231Z,1244,MQTT Device 577218FDC337DE64,PM10.v,13.65,ug/m3,7377
2019-07-27T18:07:46.414Z,11479,MQTT Device 502510FDC337DE59,PM10.v,17.28,ug/m3,7378
2019-08-29T00:11:26.440Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,6.17,ug/m3,7379
2019-07-28T07:07:09.034Z,11479,MQTT Device 502510FDC337DE59,PM10.v,6.11,ug/m3,7380
2019-08-05T17:42:26.373Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,9.22,ug/m3,7381
2019-07-15T13:14:12.953Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,3.6,ug/m3,7382
2019-08-22T22:57:56.510Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,34.86,ug/m3,7383
2019-08-30T17:33:01.524Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,5.08,ug/m3,7384
2019-07-21T06:47:56.914Z,11479,MQTT Device 502510FDC337DE59,PM10.v,9.38,ug/m3,7385
2019-08-28T22:41:55.956Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,12.67,ug/m3,7386
2019-08-10T12:36:40.628Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7387
2019-08-19T13:47:12.700Z,14272,MQTT Device 752B18FDC337DEF2,PM10.v,3.77,ug/m3,7388
2019-09-03T01:29:44.982Z,11479,MQTT Device 502510FDC337DE59,PM10.v,7.65,ug/m3,7389
2019-08-17T23:06:52.887Z,11479,MQTT Device 502510FDC337DE59,PM10.v,23.35,ug/m3,7390
2019-07-16T04:34:07.048Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,5.86,ug/m3,7391
2019-08-25T14:49:52.326Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7392
2019-07-22T13:48:38.274Z,896,MQTT Device 132218FDC337DEBC,PM10.v,10.28,ug/m3,7393
2019-08-30T09:11:37.675Z,896,MQTT Device 132218FDC337DEBC,PM10.v,0,ug/m3,7394
2019-08-23T17:07:24.290Z,14272,MQTT Device 752B18FDC337DEF2,PM10.v,18.77,ug/m3,7395
2019-08-01T10:18:09.603Z,14272,MQTT Device 752B18FDC337DEF2,PM10.v,4.42,ug/m3,7396
2019-08-13T20:04:49.149Z,896,MQTT Device 132218FDC337DEBC,PM10.v,2.04,ug/m3,7397
2019-08-22T18:56:52.063Z,1076,MQTT Device 5B3A18FDC337DEC2,PM10.v,50.09,ug/m3,7398
2019-08-29T11:59:56.052Z,896,MQTT Device 132218FDC337DEBC,PM10.v,0,ug/m3,7399
2019-08-05T18:59:06.099Z,896,MQTT Device 132218FDC337DEBC,PM10.v,10.59,ug/m3,7400
2019-07-15T20:17:25.615Z,896,MQTT Device 132218FDC337DEBC,PM10.v,12.3,ug/m3,7401
2019-07-20T07:28:33.623Z,896,MQTT Device 132218FDC337DEBC,PM10.v,15.97,ug/m3,7402
2019-07-25T15:00:31.909Z,896,MQTT Device 132218FDC337DEBC,PM10.v,8.63,ug/m3,7403
2019-07-20T05:45:54.767Z,896,MQTT Device 132218FDC337DEBC,PM10.v,25.05,ug/m3,7404
2019-08-22T07:20:25.327Z,1076,MQTT Device 5B3A18FDC337DEC2,PM10.v,19.27,ug/m3,7405
2019-07-06T20:01:26.204Z,793,MQTT Device 2E3818FDC337DE0D,PM10.v,7.21,ug/m3,7406
2019-07-28T21:09:34.925Z,793,MQTT Device 2E3818FDC337DE0D,PM10.v,10.63,ug/m3,7407
2019-07-07T19:29:29.273Z,793,MQTT Device 2E3818FDC337DE0D,PM10.v,11.05,ug/m3,7408
2019-07-19T01:04:31.629Z,793,MQTT Device 2E3818FDC337DE0D,PM10.v,11.13,ug/m3,7409
2019-08-29T10:48:28.092Z,793,MQTT Device 2E3818FDC337DE0D,PM10.v,3.49,ug/m3,7410
2019-08-12T01:03:05.985Z,793,MQTT Device 2E3818FDC337DE0D,PM10.v,1.5,ug/m3,7411
2019-08-31T08:23:26.022Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,6.29,ug/m3,7412
2019-07-21T07:54:04.672Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7413
2019-07-08T00:47:45.377Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,10.98,ug/m3,7414
2019-07-14T00:47:40.305Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7415
2019-08-21T16:37:36.602Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7416
2019-08-27T07:31:44.444Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,5.15,ug/m3,7417
2019-07-31T16:35:24.156Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,17.44,ug/m3,7418
2019-07-26T16:11:22.512Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,4.94,ug/m3,7419
2019-09-04T04:15:08.282Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7420
2019-07-13T22:12:06.059Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,4.65,ug/m3,7421
2019-08-05T17:35:28.163Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,10.44,ug/m3,7422
2019-08-08T19:36:47.387Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,8.17,ug/m3,7423
2019-08-23T20:09:47.504Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,26.59,ug/m3,7424
2019-09-02T04:02:43.820Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,9.5,ug/m3,7425
2019-08-13T08:14:34.710Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,5.52,ug/m3,7426
2019-08-23T18:11:37.647Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,34.95,ug/m3,7427
2019-07-21T00:02:52.425Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7428
2019-07-17T23:19:18.614Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,25.38,ug/m3,7429
2019-08-27T07:18:28.769Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7430
2019-07-24T01:20:56.031Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,4.04,ug/m3,7431
2019-08-22T01:50:34.920Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,22.29,ug/m3,7432
2019-08-16T05:49:18.906Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,18.9,ug/m3,7433
2019-08-17T07:32:55.785Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,7.71,ug/m3,7434
2019-08-09T01:11:39.873Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,3.29,ug/m3,7435
2019-08-04T23:43:23.406Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7436
2019-08-14T12:53:57.109Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7437
2019-08-01T20:01:51.551Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,5.17,ug/m3,7438
2019-08-21T12:36:42.471Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,8.92,ug/m3,7439
2019-08-12T02:42:13.131Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,2.07,ug/m3,7440
2019-08-16T08:21:31.417Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,9.11,ug/m3,7441
2019-07-23T12:18:55.632Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,11.48,ug/m3,7442
2019-07-19T05:12:57.534Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,10.55,ug/m3,7443
2019-07-16T18:12:39.924Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7444
2019-07-10T19:19:44.845Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7445
2019-07-18T02:32:03.318Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,12.56,ug/m3,7446
2019-08-02T18:34:23.212Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,7.36,ug/m3,7447
2019-07-08T03:18:19.315Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7448
2019-08-06T15:54:29.335Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,8.93,ug/m3,7449
2019-08-07T02:13:59.532Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7450
2019-08-20T01:09:21.760Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,24.53,ug/m3,7451
2019-07-21T20:31:19.907Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7452
2019-08-11T19:48:05.043Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7453
2019-09-03T04:35:27.824Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7454
2019-09-01T21:19:13.193Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,5.69,ug/m3,7455
2019-07-21T21:06:57.501Z,1244,MQTT Device 577218FDC337DE64,PM10.v,16.77,ug/m3,7456
2019-07-26T07:16:36.610Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,5.1,ug/m3,7457
2019-08-04T16:05:44.992Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,6.09,ug/m3,7458
2019-07-27T00:45:07.866Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,10.17,ug/m3,7459
2019-07-20T17:19:43.466Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,11.39,ug/m3,7460
2019-07-15T01:32:33.651Z,1244,MQTT Device 577218FDC337DE64,PM10.v,10.4,ug/m3,7461
2019-09-01T21:15:37.409Z,11479,MQTT Device 502510FDC337DE59,PM10.v,9.98,ug/m3,7462
2019-07-07T01:55:39.369Z,1244,MQTT Device 577218FDC337DE64,PM10.v,6.71,ug/m3,7463
2019-08-07T14:37:12.870Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,8.46,ug/m3,7464
2019-07-29T12:11:48.428Z,11479,MQTT Device 502510FDC337DE59,PM10.v,6.11,ug/m3,7465
2019-08-08T10:33:46.923Z,1244,MQTT Device 577218FDC337DE64,PM10.v,9.51,ug/m3,7466
2019-08-23T10:16:42.764Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,17.59,ug/m3,7467
2019-07-28T20:31:50.889Z,1244,MQTT Device 577218FDC337DE64,PM10.v,18.85,ug/m3,7468
2019-08-06T07:20:37.768Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,2.89,ug/m3,7469
2019-08-30T01:58:17.063Z,11479,MQTT Device 502510FDC337DE59,PM10.v,2.28,ug/m3,7470
2019-09-02T09:25:50.706Z,11479,MQTT Device 502510FDC337DE59,PM10.v,5.4,ug/m3,7471
2019-08-09T18:09:49.489Z,11479,MQTT Device 502510FDC337DE59,PM10.v,11.25,ug/m3,7472
2019-07-28T08:40:09.140Z,1244,MQTT Device 577218FDC337DE64,PM10.v,8.92,ug/m3,7473
2019-08-18T16:28:30.510Z,1244,MQTT Device 577218FDC337DE64,PM10.v,4.73,ug/m3,7474
2019-08-23T21:55:52.179Z,1244,MQTT Device 577218FDC337DE64,PM10.v,52.54,ug/m3,7475
2019-09-04T18:45:19.337Z,11479,MQTT Device 502510FDC337DE59,PM10.v,5.87,ug/m3,7476
2019-07-16T13:02:13.434Z,11479,MQTT Device 502510FDC337DE59,PM10.v,12.09,ug/m3,7477
2019-07-12T04:58:34.856Z,11479,MQTT Device 502510FDC337DE59,PM10.v,6.71,ug/m3,7478
2019-07-07T15:01:38.313Z,11479,MQTT Device 502510FDC337DE59,PM10.v,30.09,ug/m3,7479
2019-08-12T07:17:50.377Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7480
2019-07-17T15:11:21.984Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,18.93,ug/m3,7481
2019-07-13T14:12:01.961Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,2.65,ug/m3,7482
2019-08-13T02:25:05.215Z,1244,MQTT Device 577218FDC337DE64,PM10.v,4.05,ug/m3,7483
2019-08-01T12:37:00.196Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,2.96,ug/m3,7484
2019-07-23T07:03:40.226Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,3.91,ug/m3,7485
2019-08-20T19:35:59.239Z,1244,MQTT Device 577218FDC337DE64,PM10.v,1.98,ug/m3,7486
2019-07-21T03:07:00.270Z,11479,MQTT Device 502510FDC337DE59,PM10.v,6.17,ug/m3,7487
2019-08-14T15:42:34.375Z,1244,MQTT Device 577218FDC337DE64,PM10.v,61.93,ug/m3,7488
2019-08-27T04:11:48.492Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,1.93,ug/m3,7489
2019-08-26T12:10:25.580Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7490
2019-08-23T05:55:12.183Z,1244,MQTT Device 577218FDC337DE64,PM10.v,17.36,ug/m3,7491
2019-07-28T03:18:57.489Z,1244,MQTT Device 577218FDC337DE64,PM10.v,10.61,ug/m3,7492
2019-08-17T08:02:21.379Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7493
2019-07-16T04:29:33.655Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,4.55,ug/m3,7494
2019-07-17T13:53:18.670Z,11479,MQTT Device 502510FDC337DE59,PM10.v,13.96,ug/m3,7495
2019-07-09T12:10:48.617Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,4.86,ug/m3,7496
2019-07-14T17:28:12.922Z,11479,MQTT Device 502510FDC337DE59,PM10.v,9.38,ug/m3,7497
2019-08-02T01:54:25.986Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,4.06,ug/m3,7498
2019-07-20T08:03:41.668Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7499
2019-08-19T08:50:08.610Z,11479,MQTT Device 502510FDC337DE59,PM10.v,9.17,ug/m3,7500
2019-07-17T04:55:40.696Z,1244,MQTT Device 577218FDC337DE64,PM10.v,7.54,ug/m3,7501
2019-08-25T17:35:40.338Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,19.35,ug/m3,7502
2019-08-19T12:49:33.538Z,1244,MQTT Device 577218FDC337DE64,PM10.v,4.19,ug/m3,7503
2019-07-08T19:55:19.058Z,11479,MQTT Device 502510FDC337DE59,PM10.v,9.67,ug/m3,7504
2019-07-09T21:01:09.001Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,13.75,ug/m3,7505
2019-07-07T13:51:49.081Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,20.05,ug/m3,7506
2019-08-08T17:36:24.851Z,1244,MQTT Device 577218FDC337DE64,PM10.v,11.5,ug/m3,7507
2019-07-17T08:55:29.696Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,8.26,ug/m3,7508
2019-09-04T14:13:17.991Z,11479,MQTT Device 502510FDC337DE59,PM10.v,10.55,ug/m3,7509
2019-08-14T14:35:06.879Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,42.06,ug/m3,7510
2019-08-30T04:25:04.809Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7511
2019-07-25T15:25:16.666Z,1244,MQTT Device 577218FDC337DE64,PM10.v,9.22,ug/m3,7512
2019-08-25T01:14:58.606Z,1244,MQTT Device 577218FDC337DE64,PM10.v,13.71,ug/m3,7513
2019-08-27T13:12:35.957Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7514
2019-07-15T09:57:38.996Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,4.33,ug/m3,7515
2019-08-30T08:14:06.566Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,2.73,ug/m3,7516
2019-08-24T14:53:26.829Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7517
2019-09-03T16:59:35.416Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7518
2019-08-30T08:43:21.176Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,5.33,ug/m3,7519
2019-08-30T14:38:06.922Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,2.39,ug/m3,7520
2019-07-17T10:45:39.797Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7521
2019-08-09T12:09:35.569Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,4.98,ug/m3,7522
2019-07-27T16:51:02.329Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,11.71,ug/m3,7523
2019-08-16T13:11:12.216Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7524
2019-08-11T11:12:50.678Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,7.6,ug/m3,7525
2019-07-24T03:52:12.155Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,4.88,ug/m3,7526
2019-07-14T10:20:02.523Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7527
2019-07-26T01:21:29.313Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7528
2019-07-16T13:44:30.840Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,4.69,ug/m3,7529
2019-07-19T05:58:14.972Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7530
2019-08-14T11:03:02.203Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,8.21,ug/m3,7531
2019-08-23T04:51:35.274Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,11.86,ug/m3,7532
2019-07-18T00:31:26.232Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7533
2019-07-15T10:09:13.642Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,3.72,ug/m3,7534
2019-08-22T22:23:55.954Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,59.14,ug/m3,7535
2019-08-17T02:07:43.522Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7536
2019-08-03T08:55:25.331Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,3.08,ug/m3,7537
2019-07-16T12:18:02.096Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7538
2019-08-11T07:37:30.641Z,12110,MQTT Device 3B6E10FDC337DE73,PM10.v,4.23,ug/m3,7539
2019-08-14T05:36:31.042Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7540
2019-07-09T10:13:19.733Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,2.96,ug/m3,7541
2019-08-11T20:38:51.056Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7542
2019-09-03T13:52:45.880Z,11889,MQTT Device 5B5218FDC337DEC0,PM10.v,0,ug/m3,7543
2019-08-01T12:37:18.954Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,6.64,ug/m3,7544
2019-08-20T20:50:05.109Z,12429,MQTT Device 2A6F18FDC337DE4F,PM10.v,5.03,ug/m3,7545
2019-07-25T03:38:39.680Z,11479,MQTT Device 502510FDC337DE59,PM10.v,18.02,ug/m3,7546
2019-07-27T09:13:36.148Z,1244,MQTT Device 577218FDC337DE64,PM10.v,8.71,ug/m3,7547
2019-08-06T18:20:18.064Z,13955,MQTT Device 548018FDC337DE6F,PM10.v,25.92,ug/m3,7548
2019-07-10T06:44:19.569Z,1244,MQTT Device 577218FDC337DE64,PM10.v,6.32,ug/m3,7549
