time,source,device_name,fragment_series,value,unit,ObjectId
2019-08-26T22:39:56.617Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,167
2019-08-12T17:23:18.038Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0.001,ppm,168
2019-08-11T21:46:14.785Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0,ppm,169
2019-07-15T21:59:50.913Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,170
2019-09-04T12:55:42.598Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,171
2019-08-12T17:06:30.170Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,172
2019-08-18T15:19:48.767Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,173
2019-08-18T19:45:42.685Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,174
2019-07-23T14:06:55.370Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.017,ppm,175
2019-09-01T07:00:24.782Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.012,ppm,176
2019-07-26T03:02:19.114Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.02,ppm,177
2019-08-28T14:19:58.489Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,178
2019-08-06T10:09:46.739Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,179
2019-07-09T10:53:40.604Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,180
2019-08-22T08:56:30.102Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.039,ppm,181
2019-08-02T18:24:01.139Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.016,ppm,182
2019-08-06T11:58:22.531Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,183
2019-08-21T15:37:57.810Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,184
2019-09-01T21:14:32.697Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,185
2019-08-08T03:52:02.894Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,186
2019-07-13T15:19:30.081Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0.047,ppm,187
2019-07-17T20:35:53.889Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,188
2019-08-29T04:52:56.394Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0.005,ppm,189
2019-08-22T00:55:47.253Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0.005,ppm,190
2019-08-26T08:31:39.505Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0,ppm,191
